Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
46,Manager,16953.985,1684.832083,4,5,4,2,Auto Loan,1,2,11.64,2,Good,554.48,27.45418512,31,No,18.28600919,132.9254588,Low_spent_Small_value_payments,307.2717403,0
21,Scientist,125508.36,10559.03,2,3,5,4,Mortgage Loan,7,8,3.57,3,Good,505.14,29.3709951,40,No,305.302835,905.9374723,Low_spent_Medium_value_payments,124.6626926,0
16,Doctor,7495.305,533.60875,6,5,,4,Student Loan,27,14,21.12,10,Standard,2354.21,35.66810712,6,Yes,16.15751629,28.13243641,High_spent_Small_value_payments,269.0709223,0
14,Mechanic,29233.34,2637.111667,6,4,17,3,Student Loan,9,11,8.9,5,Poor,96.31,25.93997597,13,Yes,50.71445532,204.3268233,Low_spent_Large_value_payments,278.669888,1
39,Developer,20742.46,1801.538333,5,4,8,5,Mortgage Loan,14,19,21,8,Standard,1319.87,36.75915337,18,Yes,60.06611256,85.37550978,Low_spent_Small_value_payments,324.712211,1
35,Teacher,55719.18,4689.265,8,7,18,5,Auto Loan,36,20,35.82,6,Poor,4090.5,33.56195891,20,Yes,130.4684033,199.3915892,High_spent_Small_value_payments,399.0665075,0
16,Mechanic,55558.71,4336.8925,10,5,32,7,Mortgage Loan,21,18,12.59,9,Poor,4196.17,30.00077581,17,Yes,210.1897087,226.6443077,High_spent_Small_value_payments,256.8552336,0
26,Accountant,34841.87,3025.489167,1,7,1,2,Auto Loan,1,2,2.24,3,Good,142.05,23.63044024,37,No,33.36609811,236.453869,Low_spent_Large_value_payments,302.7289496,1
30,Architect,7103.035,725.9195833,6,5,28,6,Credit-Builder Loan,57,11,11.95,7,Poor,2114.92,35.31531517,19,Yes,30.30549812,77.18090292,!@9#%8,255.1055573,0
39,Journalist,63101.14,5246.428333,3,4,3,4,Student Loan,2,7,9.19,0,Good,64.53,28.07939681,21,NM,170.5429655,99.87584852,High_spent_Large_value_payments,494.2240194,1
42,Mechanic,83845.7,6958.141667,5,7,4,2,Auto Loan,8,8,3.59,0,Good,49.6,41.23738067,25,No,107.3811304,168.3306948,High_spent_Large_value_payments,660.1023414,1
36,Writer,108415,8848.583333,3,5,16,1,Personal Loan,14,17,16.33,4,Standard,1075.84,33.68198915,26,Yes,76.85756306,64.2920881,!@9#%8,983.7086822,1
52,Doctor,32663.41,2879.950833,1,5,3,4,Mortgage Loan,3,5,1.28,1,Poor,1067.3,32.18554016,20,No,55.40536574,39.11311135,High_spent_Large_value_payments,433.4766062,1
45,Musician,132537.24,10831.77,3,2,12,1,Mortgage Loan,12,-1,0.69,1,Good,382.04,44.60422041,34,No,60.51014978,210.3501254,High_spent_Large_value_payments,1052.316725,1
30,Journalist,17850.56,1391.546667,8,5,18,9,Mortgage Loan,25,20,13.11,11,Poor,3380.69,40.5821768,15,Yes,127.2236916,22.45317291,High_spent_Large_value_payments,229.4778021,0
33,Teacher,15713.83,1313.485833,7,8,23,2,Credit-Builder Loan,46,11,12.39,6,Standard,2271.53,33.91448311,15,Yes,20.30880921,85.34019888,Low_spent_Small_value_payments,315.6995752,0
36,Doctor,18744.4,1410.033333,8,7,29,9,Mortgage Loan,17,24,20.17,7,Good,4432.68,26.793362,12,Yes,139.9403852,145.2447007,Low_spent_Small_value_payments,145.8182474,1
38,_______,12070.845,1088.90375,8,5,8,4,Student Loan,17,15,2.96,1,Standard,759.86,31.39543108,31,Yes,31.3499696,39.99861057,Low_spent_Medium_value_payments,317.5417948,1
21,Doctor,38539.57,3438.630833,4,2,3,1,Mortgage Loan,4,1,8.42,0,Good,526.62,27.34780113,36,No,22.68327917,277.018349,Low_spent_Medium_value_payments,324.1614552,1
47,Mechanic,48411.24,4306.27,8,3,3,4,Mortgage Loan,17,10,4.04,1,Good,821.27,31.97170242,21,No,82.22147115,167.273391,High_spent_Medium_value_payments,431.1321379,1
23,Manager,47275.96,4238.663333,6,3,4,4,Auto Loan,16,18,9.43,2,Good,302.1,32.40579414,24,No,121.9288772,75.56461377,High_spent_Medium_value_payments,476.3728424,1
,Architect,33314.96,2955.246667,10,5,18,7,Mortgage Loan,33,26,16.82,6,Poor,3271.84,34.20617681,1,Yes,98.19308987,184.6666856,Low_spent_Small_value_payments,302.6648912,0
44,Lawyer,7599.035,898.2529167,7,9,27,6,Mortgage Loan,35,19,-3.52,7,Poor,2198.82,24.42928971,21,Yes,29.39552203,98.81828233,Low_spent_Small_value_payments,251.6114873,0
33,Musician,75881.16,6535.43,10,6,16,6,Student Loan,29,19,9.94,11,Poor,2321.23,32.08164606,12,Yes,232.3847176,94.59513166,High_spent_Medium_value_payments,576.5631508,0
18,Developer,30743.6,2557.966667,5,4,5,1,Debt Consolidation Loan,24,16,14.76,4,Good,401.53,37.06629091,10,Yes,20.42494218,38.01437647,High_spent_Large_value_payments,437.357348,1
21,Entrepreneur,177150.4,14710.53333,2,6,6,4,Mortgage Loan,5,12,1.47,4,Good,429.86,41.35399191,22,NM,472.2784577,296.504285,High_spent_Large_value_payments,942.2705906,1
14,Scientist,32128.24,2693.353333,6,4,12,7,Mortgage Loan,16,20,10.61,8,Standard,465.04,36.6154338,8,Yes,103.4562133,239.3017729,Low_spent_Small_value_payments,216.5773472,1
23,Entrepreneur,151722.56,12352.54667,5,5,2,2,Student Loan,14,3,2.89,1,Good,218.25,36.89580297,26,No,164.9520794,1359.394441,Low_spent_Small_value_payments,0.908145844,1
26,Manager,62316.63,4895.0525,8,4,7,2,Debt Consolidation Loan,12,11,6.94,1,Standard,417.27,28.73289527,29,NM,82.73317699,441.3438381,Low_spent_Large_value_payments,235.4282349,1
49,Manager,96275.84,8101.986667,6,6,19,1,Personal Loan,7,18,0.94,1,Standard,999.36,41.18918061,28,Yes,64.96133685,148.3607103,High_spent_Medium_value_payments,846.8766195,1
36,Writer,57219.92,4511.326667,8,6,33,6,Student Loan,16,23,19.25,9,Poor,4935.76,31.64836156,4,Yes,159.2958242,10000,Low_spent_Small_value_payments,327.1006707,0
30,Writer,80591.2,6453.933333,4,4,32,2,Student Loan,27,8,9.62,7,Poor,2024.84,25.86304545,15,Yes,97.89725769,512.9191895,!@9#%8,314.5768861,0
30,_______,73434.92,5849.576667,1,5,5,4,Auto Loan,11,3,11.93,0,Good,192.45,34.83859367,22,No,214.4301784,137.1585196,High_spent_Small_value_payments,493.3689687,1
33,Entrepreneur,15735.68,1043.306667,3,6,7,2,Student Loan,24,12,19.08,5,Standard,1574.91,32.42520937,8,Yes,21.35618485,10000,Low_spent_Small_value_payments,309.8095381,1
31,Engineer,20502.64,1588.553333,8,10,28,8,Mortgage Loan,19,16,25.18,11,Poor,4182.21,32.71470197,6,Yes,87.46214102,68.0771681,High_spent_Small_value_payments,263.3160242,0
53,Manager,55662.64,4900.553333,4,6,6,3,Student Loan,27,,17.06,2,Standard,1078.02,26.97982892,26,Yes,90.94994557,423.729524,Low_spent_Small_value_payments,265.3758638,1
20,Scientist,19758.84,1901.57,7,5,32,8,Mortgage Loan,51,24,0.76,9,Poor,1352.88,24.61385176,14,Yes,71.69473985,39.60399979,High_spent_Small_value_payments,338.8582604,0
16,Doctor,10352.745,861.72875,3,5,6,7,Mortgage Loan,27,17,15.99,6,Standard,343.41,35.87601682,6,Yes,36.62937698,30.77363547,Low_spent_Small_value_payments,308.7698626,1
27,Scientist,59448.04,4870.003333,9,7,23,6,Auto Loan,35,23,9.05,6,Poor,3825.82,28.41107636,17,Yes,183.8344311,273.5780408,High_spent_Small_value_payments,289.5878614,0
49,Teacher,134810.13,10998.1775,5,7,6,2,Auto Loan,1,3,10.54,4,Good,744.97,29.87962269,33,No,199.8420985,806.8608461,Low_spent_Medium_value_payments,373.1148054,1
31,Manager,14884.465,1538.372083,8,5,1,4,Student Loan,25,17,6.79,4,Good,1122.86,26.31939198,29,No,37.78683849,57.72786348,Low_spent_Medium_value_payments,338.3225064,0
39,Architect,31732.61,2899.384167,4,4,1,4,Credit-Builder Loan,30,10,3.37,3,Good,1404.06,39.9291405,30,No,100.9154077,39.35478893,!@9#%8,399.66822,0
46,Lawyer,50847.22,4156.268333,3,6,17,1,Credit-Builder Loan,2,18,6.4,0,Good,486.71,28.16592179,29,Yes,23.78387813,146.2525941,Low_spent_Medium_value_payments,525.5903611,1
33,Doctor,9349.475,772.1229167,6,6,19,9,Mortgage Loan,41,18,24.98,9,Poor,4833.08,23.68663313,6,Yes,52.06513502,35.73150545,Low_spent_Large_value_payments,259.4156512,0
43,Teacher,135115.44,11444.62,4,6,18,2,Student Loan,21,9,-3.58,0,Standard,269.46,35.74443414,23,Yes,204.6182236,10000,High_spent_Large_value_payments,886.2938642,1
34,Lawyer,66169.56,5799.13,8,6,12,3,Debt Consolidation Loan,15,14,10.6,7,Good,198.53,31.52048941,28,Yes,126.7894615,127.9396928,High_spent_Medium_value_payments,575.1838457,1
43,_______,56760.51,4999.0425,6,5,19,9,Mortgage Loan,43,24,25.7,11,Poor,4701.09,34.60750805,9,NM,401.1213841,72.29548058,High_spent_Medium_value_payments,276.4873853,0
31,Manager,53098.47,4197.8725,9,7,24,8,Mortgage Loan,47,19,10.47,11,Poor,3403.23,27.42572763,15,Yes,270.2026196,51.2605352,!@9#%8,338.3240952,0
54,Musician,17853.5,1226.791667,5,4,12,2,Credit-Builder Loan,14,10,1.95,2,Good,990.35,36.48677323,19,NM,18.02270353,87.85641268,Low_spent_Small_value_payments,306.8000505,1
19,Accountant,16813.54,1101.128333,8,10,33,8,Mortgage Loan,15,19,11.19,12,Poor,3520.79,32.13503693,17,NM,92.94111494,52.0155821,Low_spent_Small_value_payments,255.1561363,0
43,Architect,68665.76,5619.146667,7,6,,7,Mortgage Loan,6,20,7.05,8,Standard,420.02,38.63061576,13,Yes,329.6660619,315.9726071,Low_spent_Medium_value_payments,196.2759976,1
20,Developer,22500.52,1770.043333,5,3,19,5,Mortgage Loan,19,16,16.61,7,Standard,864.7,34.6659351,15,Yes,65.02102612,174.4491265,Low_spent_Small_value_payments,227.5341807,1
42,Developer,15305.46,1230.455,0,7,2,2,Student Loan,15,2,3.95,0,Good,642.42,37.76381085,17,No,20.30165387,132.3098739,Low_spent_Small_value_payments,260.4339722,1
39,Media_Manager,38685.98,3360.831667,1,5,3,2,Mortgage Loan,10,12,-4.76,,Good,1340.41,36.50312515,34,No,52.60251521,148.4273514,Low_spent_Small_value_payments,425.0533,1
22,Doctor,69933.98,5561.831667,8,7,5,2,Auto Loan,8,10,5.11,2,Standard,1446.37,28.44219112,20,Yes,86.4011582,262.1556232,Low_spent_Small_value_payments,497.6263853,1
26,Entrepreneur,21075.36,1904.28,3,1,5,2,Credit-Builder Loan,13,5,2.53,3,Good,1498.02,41.12891217,30,No,19.34731148,119.4000237,High_spent_Small_value_payments,311.6806648,1
43,Accountant,60843.33,4902.2775,4,6,14,3,Student Loan,19,18,19.42,6,Good,1494.43,29.95727574,20,Yes,151.9788495,39.14685837,High_spent_Large_value_payments,539.1020421,1
35,Musician,15091.03,1480.585833,7,7,26,9,Mortgage Loan,37,18,6.18,9,Poor,3247.42,38.06854044,12,Yes,93.61720092,63.26759253,Low_spent_Small_value_payments,281.1737899,0
38,Doctor,7506.125,872.5104167,10,7,22,5,Auto Loan,55,18,25.04,7,Poor,4183.22,25.04460412,19,Yes,22.90841124,26.84429789,Low_spent_Large_value_payments,307.4983325,0
,Entrepreneur,31087.66,2471.638333,4,7,12,6,Mortgage Loan,10,5,10.95,6,Standard,70.82,26.52288661,8,Yes,134.6917202,33.05801212,High_spent_Medium_value_payments,329.414101,1
37,Media_Manager,82998.24,7186.52,8,7,22,6,Student Loan,26,22,22,12,Poor,4879.41,32.66512309,20,Yes,383.9140141,411.4274637,Low_spent_Medium_value_payments,203.3105222,0
54,Mechanic,25020.07,1928.005833,4,3,10,1,Home Equity Loan,18,12,4.1,3,Standard,94.75,37.80152426,21,No,17.06628101,22.80310536,High_spent_Medium_value_payments,402.931197,1
30,Doctor,82778.56,7008.213333,6,6,30,4,Mortgage Loan,33,12,17.39,12,Standard,1777.73,36.5633131,24,Yes,205.1953169,201.3549911,!@9#%8,564.2710253,0
22,Writer,16355.71,1240.975833,9,8,,3,Student Loan,59,16,20,11,Standard,1696.82,38.06822668,11,Yes,24.93505007,49.03250389,High_spent_Medium_value_payments,300.1300294,0
18,Engineer,15119.56,1209.963333,6,5,29,6,Mortgage Loan,29,18,21.63,11,Poor,3154.07,32.65622217,19,Yes,58.21119197,106.619669,Low_spent_Large_value_payments,226.1654724,0
36,Doctor,18472.71,1392.3925,10,6,26,4,Student Loan,54,24,5.4,8,Poor,2031.89,29.29207666,24,Yes,60.82589002,46.94486958,High_spent_Medium_value_payments,281.4684904,0
44,Developer,11968.51,1254.375833,,4,16,2,Auto Loan,22,18,10.95,0,Standard,685.74,27.670114,33,No,18.07448505,36.67950532,Low_spent_Large_value_payments,340.683593,1
15,Architect,67614.24,5558.52,7,10,17,2,Personal Loan,40,22,14.66,12,Poor,1330.8,33.47077659,24,Yes,95.03286667,191.5452951,Low_spent_Small_value_payments,559.2738383,0
43,Doctor,55583.67,4816.9725,6,5,11,2,Personal Loan,23,16,14.29,5,Standard,2019.51,39.94061525,16,NM,69.73399854,148.4988981,Low_spent_Medium_value_payments,543.4643534,0
18,Architect,72252.36,6059.03,5,3,12,4,Credit-Builder Loan,22,17,11.1,4,Standard,51.39,37.50992953,27,No,127.1503019,580.0378686,Low_spent_Medium_value_payments,178.7148294,1
32,Scientist,30399.06,2298.255,5,6,18,4,Auto Loan,18,11,10.55,3,Standard,516.76,26.31384489,20,Yes,54.5282542,171.6617411,Low_spent_Small_value_payments,293.6355047,1
41,Lawyer,8365.075,896.0895833,6,8,19,5,Mortgage Loan,36,18,34.81,11,Poor,2758.61,36.0250722,8,Yes,31.95448983,19.51340238,High_spent_Large_value_payments,278.1410661,0
42,Developer,19167.04,1479.253333,6,6,15,4,Auto Loan,30,19,9.19,4,Poor,1297.12,32.05801381,11,Yes,44.5354516,132.9557607,Low_spent_Medium_value_payments,250.434121,0
18,Musician,29625.82,2559.818333,3,4,11,4,Auto Loan,27,14,17.74,4,Good,1042.61,25.61340142,11,Yes,92.11623116,87.08738932,High_spent_Medium_value_payments,326.7782129,1
20,Doctor,82454,7024.166667,6,7,16,6,Mortgage Loan,45,15,24.94,7,Poor,3085.36,35.74869317,4,Yes,234.7033395,198.0958582,Low_spent_Large_value_payments,539.6174689,0
37,_______,17164.72,1223.393333,10,6,19,9,Student Loan,34,16,25.15,7,Poor,4813.02,27.91452046,15,Yes,99.12637797,89.53344586,Low_spent_Small_value_payments,223.6795095,0
31,Architect,7526.205,836.18375,8,8,27,9,Student Loan,43,20,15.55,10,Poor,2526.03,31.87246464,4,Yes,49.36401455,35.06060412,Low_spent_Small_value_payments,289.1937563,0
21,Scientist,19653.005,1581.750417,3,3,10,4,Student Loan,11,13,1.22,2,Good,919.98,29.69039198,21,No,38.11255604,98.33546769,Low_spent_Small_value_payments,311.7270179,1
18,_______,9582.775,750.5645833,9,7,16,8,Credit-Builder Loan,36,20,25.21,12,Poor,3525.61,29.89928823,16,Yes,36.17024397,26.98223783,Low_spent_Small_value_payments,301.9039765,0
41,_______,21720.955,2039.079583,0,4,10,2,Student Loan,14,10,2.71,1,Good,992.78,28.20549595,22,No,32.31239993,93.03010521,Low_spent_Large_value_payments,348.5654532,0
14,Writer,85423.16,7000.596667,6,,14,2,Personal Loan,30,17,9.94,6,Good,902.37,29.86025919,16,Yes,120.1416337,735.7679906,Low_spent_Small_value_payments,134.1500424,1
28,Teacher,20308.26,1684.355,6,5,28,6,Mortgage Loan,34,11,10.13,12,Standard,1967.12,34.2898909,12,Yes,99.85674076,12.71653025,High_spent_Large_value_payments,295.862229,0
20,Lawyer,60889.08,4859.09,10,6,21,9,Student Loan,44,23,27.19,10,Poor,4198.06,31.2577668,12,Yes,336.8419981,122.8015125,High_spent_Medium_value_payments,276.2654894,0
37,Media_Manager,13603.41,863.6175,6,,16,6,Student Loan,25,18,19.91,5,Standard,45.82,24.18736416,24,Yes,53.76195803,39.80114366,!@9#%8,282.7986483,1
33,Media_Manager,12943.475,1327.622917,5,5,9,6,Student Loan,20,13,12.6,6,Standard,265.36,35.60992024,15,Yes,45.09082981,85.4663812,High_spent_Small_value_payments,262.2050807,1
31,Mechanic,44483.64,3680.97,8,10,17,8,Mortgage Loan,27,16,20.12,7,Good,2770.15,34.39898109,19,Yes,160.255399,85.9954782,High_spent_Medium_value_payments,371.8461228,1
32,Manager,7795.54,804.6283333,10,6,18,6,Credit-Builder Loan,59,23,4.62,12,Poor,1990.69,31.5080882,25,Yes,29.59967892,78.60335297,!@9#%8,252.2598014,0
39,Writer,177243.92,14526.32667,4,6,3,3,Student Loan,11,12,11.64,2,Good,488.95,35.64407437,32,NM,284.8041966,601.3645781,High_spent_Medium_value_payments,816.463892,1
41,Musician,35518.98,3068.915,8,6,9,3,Student Loan,12,16,15.52,8,Standard,1270.18,37.98724863,10,Yes,84.75534306,115.2806244,High_spent_Medium_value_payments,356.8555325,1
22,Scientist,63206.72,5309.226667,9,8,27,8,Student Loan,38,15,26.48,8,Poor,4523.88,35.72185841,14,Yes,231.2901933,436.2051634,Low_spent_Large_value_payments,133.4273099,0
27,Lawyer,63635.12,5476.926667,3,4,2,2,Credit-Builder Loan,12,9,11.25,4,Good,122.65,28.84539681,29,No,57.71606552,527.8939945,Low_spent_Small_value_payments,252.0826067,1
45,Developer,8779.145,507.5954167,10,6,32,7,Mortgage Loan,27,22,3.33,11,Poor,1636.23,33.14818074,8,Yes,32.40642842,19.33383879,Low_spent_Small_value_payments,289.0192745,0
34,Developer,16154.8,1443.233333,4,3,8,2,Credit-Builder Loan,22,16,17.36,6,Good,275.06,32.1316879,14,Yes,24.46219423,149.7355472,Low_spent_Small_value_payments,260.1255919,1
31,Media_Manager,24726.48,1767.54,4,6,15,,Student Loan,13,18,10.51,2,Standard,155.22,32.33413872,34,No,25.14400588,144.9816136,Low_spent_Small_value_payments,296.6283805,1
25,Doctor,3950629,3413.375,8,9,17,7,Mortgage Loan,21,19,3.41,10,Poor,2544.85,35.67559324,26,Yes,204.6421112,152.3832634,Low_spent_Medium_value_payments,264.3121254,0
26,Accountant,13065.87,1359.8225,5,6,13,5,Personal Loan,16,20,1.72,2,Standard,1203.17,30.94293512,30,No,16.03971008,179.0901382,Low_spent_Small_value_payments,230.8524017,1
17,Journalist,49447.74,4282.645,7,4,9,5,Mortgage Loan,20,15,14.34,6,Standard,1286.68,37.67402377,16,Yes,147.0038704,342.694344,Low_spent_Large_value_payments,208.5662856,1
23,Teacher,42941.85,3311.4875,6,9,26,3,Student Loan,43,19,13.92,7,Standard,2328.67,36.41530973,18,NM,97.91556458,78.03242947,High_spent_Medium_value_payments,405.2007559,0
33,Doctor,37824.65,3208.054167,5,2,3,3,Credit-Builder Loan,6,8,2.78,3,Good,69.84,27.49076295,30,No,67.56184428,152.8147065,High_spent_Small_value_payments,360.4288659,1
16,Musician,61463.94,5309.995,7,8,30,9,Mortgage Loan,45,17,5.79,7,Poor,1751.87,23.59083118,19,Yes,427.8450722,171.1979686,Low_spent_Medium_value_payments,211.9564591,0
40,Manager,27632.92,2312.743333,8,3,9,3,Student Loan,18,12,8.99,3,Standard,1103.71,24.93186484,25,NM,44.80729528,91.06617872,High_spent_Medium_value_payments,345.4008593,1
18,Journalist,21846.06,1978.505,2,6,8,5,Credit-Builder Loan,6,6,0.95,2,Good,284.95,26.00114265,18,No,22.09594399,227.7639658,Low_spent_Small_value_payments,237.9905902,1
29,Media_Manager,8610.765,888.56375,5,7,5,3,Mortgage Loan,31,11,16.17,8,Good,1426.95,26.75837306,26,Yes,14.96569468,74.6400761,!@9#%8,289.2506042,1
27,Engineer,49023.22,4161.268333,5,5,13,2,Student Loan,6,12,11.48,3,Good,270.2,35.13402723,30,No,62.74107295,133.8262987,High_spent_Medium_value_payments,469.5594617,1
19,Architect,20978.49,1853.2075,6,,20,3,Mortgage Loan,29,7,12.32,8,Standard,2305.13,33.82108423,16,Yes,28.45284753,63.27249481,High_spent_Medium_value_payments,343.5954077,1
44,Doctor,118644.36,10033.03,1,2,9,1,Auto Loan,13,2,8.53,3,Good,1100.42,30.48116368,32,No,53.02788628,72.62919685,High_spent_Large_value_payments,1117.645917,1
19,_______,30029.59,2406.465833,1,5,5,4,Debt Consolidation Loan,13,10,4.48,1,Good,466.13,38.71269973,33,No,68.42705999,231.800527,Low_spent_Small_value_payments,230.4189963,1
50,Architect,122713.6,10114.13333,5,6,14,2,Credit-Builder Loan,11,12,10.46,1,Standard,128.33,36.58252606,29,No,146.268887,183.5553316,High_spent_Medium_value_payments,931.5891147,1
22,Musician,82840.24,6973.353333,1,6,1,1,Personal Loan,6,0,1.81,1,Good,360.92,36.32140526,23,No,56.69193834,768.9118215,Low_spent_Small_value_payments,161.7315735,0
24,_______,24195.37,1946.280833,7,7,19,1,Credit-Builder Loan,9,16,19.96,4,Standard,1163.09,30.97128782,33,Yes,18.06952041,244.4871481,Low_spent_Small_value_payments,222.0714148,1
17,Entrepreneur,7106.15,592.1791667,6,5,29,3,Auto Loan,41,21,3.66,7,Poor,2688.12,28.98688111,18,Yes,9.575854756,27.96300793,Low_spent_Small_value_payments,311.679054,0
38,Doctor,20193.59,1400.799167,3,3,8,5,Mortgage Loan,21,12,11.42,6,Standard,1109.22,29.29142726,13,Yes,68.09053967,84.37314968,Low_spent_Large_value_payments,257.6162273,1
55,Architect,32011.89,2806.6575,2,6,4,3,Credit-Builder Loan,17,9,2.1,1,Good,1215.09,35.12569635,30,No,66.35744899,114.0083922,High_spent_Medium_value_payments,350.2999088,0
33,Journalist,42399.03,3572.2525,7,5,,7,Student Loan,6,12,9.69,12,Standard,2073.54,36.86437198,10,Yes,196.6894916,87.84774567,!@9#%8,312.6880128,0
27,Teacher,62139.51,5089.2925,6,10,26,8,Mortgage Loan,59,23,24.24,8,Poor,2603.85,38.51152391,8,Yes,342.2290732,451.4614697,Low_spent_Small_value_payments,5.238707186,0
26,_______,62846.31,5393.1925,9,8,20,7,Student Loan,41,20,1.79,10,Poor,4073.62,39.23837371,10,Yes,284.9829196,335.6185571,High_spent_Small_value_payments,178.7177732,0
32,_______,74450.88,6139.24,6,4,19,3,Mortgage Loan,5,22,16.85,8,Standard,640.7,32.76535297,26,Yes,120.8465522,94.60997358,High_spent_Large_value_payments,638.4674742,1
,Entrepreneur,146866.76,12108.89667,4,6,14,3,Student Loan,22,16,1.78,1,Standard,247.08,30.86677237,21,No,218.4820356,79.41515162,High_spent_Large_value_payments,1152.992479,1
41,Lawyer,20914.44,1800.87,6,7,21,9,Mortgage Loan,51,18,0.98,12,Good,2404.87,24.97268661,19,Yes,124.2176483,74.17698411,High_spent_Medium_value_payments,231.6923675,1
22,Engineer,18936.55,1723.045833,8,6,25,7,Credit-Builder Loan,25,18,19.7,7,Poor,3969.14,27.79121108,18,Yes,80.84994008,64.35300942,High_spent_Small_value_payments,287.1016338,0
22,Mechanic,20938.03,1896.835833,6,9,23,5,Student Loan,19,16,0.84,9,Poor,1657.74,39.95056475,17,NM,56.26113897,150.8033359,Low_spent_Large_value_payments,252.6191084,0
24,_______,21364.2,1728.35,3,3,17,1,Credit-Builder Loan,6,16,9.1,6,Standard,1178.6,24.65648225,33,Yes,9.230471159,68.17890065,High_spent_Small_value_payments,355.4256282,1
44,Entrepreneur,16808.35,1188.695833,8,6,11,7,Auto Loan,8,14,17.51,5,Good,1330.72,35.60150024,24,Yes,64.87719125,51.89663466,High_spent_Small_value_payments,262.0957574,1
21,Media_Manager,22429497,5207.17,7,8,27,5,Mortgage Loan,61,20,24.18,8,Poor,4474.29,34.79803788,10,Yes,156.5961642,75.33587833,High_spent_Medium_value_payments,538.7849574,0
45,Manager,16718.08,1617.173333,8,10,25,5,Mortgage Loan,61,18,28.03,6,Poor,2931.99,33.20254602,11,Yes,41.40894223,43.98453357,Low_spent_Large_value_payments,346.3238575,0
